"","precipitation","rain","mean_tmp 1","mean_tmp 2","mean_tmp 3","mean_tmp 4","mean_tmp 5","mean_tmp 6","mean_tmp 7","mean_RH 1","mean_RH 2","mean_RH 3","mean_RH 4","mean_RH 5","mean_RH 6","mean_RH 7","mean_press 1","mean_press 2","mean_press 3","mean_press 4","mean_press 5","mean_press 6","mean_press 7","mean_Wind_speed 1","mean_Wind_speed 2","mean_Wind_speed 3","mean_Wind_speed 4","mean_Wind_speed 5","mean_Wind_speed 6","mean_Wind_speed 7","Cold_Deg_days 1","Cold_Deg_days 2","Cold_Deg_days 3","Cold_Deg_days 4","Cold_Deg_days 5","Cold_Deg_days 6","Cold_Deg_days 7","spd_max_gust 1","spd_max_gust 2","spd_max_gust 3","spd_max_gust 4","spd_max_gust 5","spd_max_gust 6","spd_max_gust 7","precipitation 1","precipitation 2","precipitation 3","precipitation 4","precipitation 5","precipitation 6","precipitation 7","rain 1","rain 2","rain 3","rain 4","rain 5","rain 6","rain 7"
"1573",0,0,1.28461657931358,1.12334312605588,0.940821981224125,0.978092520784047,1.16723179815241,1.03974565539583,0.857572833637151,0.741121095455712,0.65211810012837,0.568249892991014,0.62002567394095,0.7860504921181,0.760804450115533,0.778776208780488,0.975123599166235,0.97530432859019,0.973995043676277,0.972147587985108,0.970091288118848,0.979461105341157,0.979593640252057,0.278341013771675,0.277419354932897,0.226728110615796,0.231336405473278,0.411981566850653,0.226728110615796,0.264516128978029,0.536082474226804,0.185567010309278,0.0206185567010309,0.0721649484536083,0.34020618556701,0.11340206185567,0.0515463917525773,0.893617021276596,0.319148936170213,0.276595744680851,0.234042553191489,0.382978723404255,0.191489361702128,0.319148936170213,33,0,0,0,0.6,0,1.6,1,0,0,0,1,0,1
"1574",0,0,1.21982853955204,1.28461657931358,1.12334312605588,0.940821981224125,0.978092520784047,1.16723179815241,1.03974565539583,0.632434745365854,0.741121095455712,0.65211810012837,0.568249892991014,0.62002567394095,0.7860504921181,0.760804450115533,0.976143716037929,0.975123599166235,0.97530432859019,0.973995043676277,0.972147587985108,0.970091288118848,0.979461105341157,0.159447004612678,0.278341013771675,0.277419354932897,0.226728110615796,0.231336405473278,0.411981566850653,0.226728110615796,0.309278350515464,0.536082474226804,0.185567010309278,0.0206185567010309,0.0721649484536083,0.34020618556701,0.11340206185567,0.170212765957447,0.893617021276596,0.319148936170213,0.276595744680851,0.234042553191489,0.382978723404255,0.191489361702128,0,33,0,0,0,0.6,0,0,1,0,0,0,1,0
"1575",0,0,1.39712484246755,1.21982853955204,1.28461657931358,1.12334312605588,0.940821981224125,0.978092520784047,1.16723179815241,0.691484809550706,0.632434745365854,0.741121095455712,0.65211810012837,0.568249892991014,0.62002567394095,0.7860504921181,0.974934836680844,0.976143716037929,0.975123599166235,0.97530432859019,0.973995043676277,0.972147587985108,0.970091288118848,0.2617511520193,0.159447004612678,0.278341013771675,0.277419354932897,0.226728110615796,0.231336405473278,0.411981566850653,0.587628865979381,0.309278350515464,0.536082474226804,0.185567010309278,0.0206185567010309,0.0721649484536083,0.34020618556701,0.276595744680851,0.170212765957447,0.893617021276596,0.319148936170213,0.276595744680851,0.234042553191489,0.382978723404255,0,0,33,0,0,0,0.6,0,0,1,0,0,0,1
"1576",34,1,1.32746028302686,1.39712484246755,1.21982853955204,1.28461657931358,1.12334312605588,0.940821981224125,0.978092520784047,0.747967479640565,0.691484809550706,0.632434745365854,0.741121095455712,0.65211810012837,0.568249892991014,0.62002567394095,0.976621644637758,0.974934836680844,0.976143716037929,0.975123599166235,0.97530432859019,0.973995043676277,0.972147587985108,0.163133640565024,0.2617511520193,0.159447004612678,0.278341013771675,0.277419354932897,0.226728110615796,0.231336405473278,0.536082474226804,0.587628865979381,0.309278350515464,0.536082474226804,0.185567010309278,0.0206185567010309,0.0721649484536083,0.170212765957447,0.276595744680851,0.170212765957447,0.893617021276596,0.319148936170213,0.276595744680851,0.234042553191489,0,0,0,33,0,0,0,0,0,0,1,0,0,0
"1577",0,0,1.28148167416383,1.32746028302686,1.39712484246755,1.21982853955204,1.28461657931358,1.12334312605588,0.940821981224125,0.833547282875481,0.747967479640565,0.691484809550706,0.632434745365854,0.741121095455712,0.65211810012837,0.568249892991014,0.971733918093425,0.976621644637758,0.974934836680844,0.976143716037929,0.975123599166235,0.97530432859019,0.973995043676277,0.371428571529691,0.163133640565024,0.2617511520193,0.159447004612678,0.278341013771675,0.277419354932897,0.226728110615796,0.639175257731959,0.536082474226804,0.587628865979381,0.309278350515464,0.536082474226804,0.185567010309278,0.0206185567010309,0.808510638297872,0.170212765957447,0.276595744680851,0.170212765957447,0.893617021276596,0.319148936170213,0.276595744680851,34,0,0,0,33,0,0,1,0,0,0,1,0,0
"1578",0.6,1,0.818909003456878,1.28148167416383,1.32746028302686,1.39712484246755,1.21982853955204,1.28461657931358,1.12334312605588,0.666238767650834,0.833547282875481,0.747967479640565,0.691484809550706,0.632434745365854,0.741121095455712,0.65211810012837,0.97317172138752,0.971733918093425,0.976621644637758,0.974934836680844,0.976143716037929,0.975123599166235,0.97530432859019,0.5078341013462,0.371428571529691,0.163133640565024,0.2617511520193,0.159447004612678,0.278341013771675,0.277419354932897,0,0.639175257731959,0.536082474226804,0.587628865979381,0.309278350515464,0.536082474226804,0.185567010309278,0.51063829787234,0.808510638297872,0.170212765957447,0.276595744680851,0.170212765957447,0.893617021276596,0.319148936170213,0,34,0,0,0,33,0,0,1,0,0,0,1,0
"1579",0,0,0.869764131163083,0.818909003456878,1.28148167416383,1.32746028302686,1.39712484246755,1.21982853955204,1.28461657931358,0.692768506598203,0.666238767650834,0.833547282875481,0.747967479640565,0.691484809550706,0.632434745365854,0.741121095455712,0.975473009385881,0.97317172138752,0.971733918093425,0.976621644637758,0.974934836680844,0.976143716037929,0.975123599166235,0.142857142860303,0.5078341013462,0.371428571529691,0.163133640565024,0.2617511520193,0.159447004612678,0.278341013771675,0.0206185567010309,0,0.639175257731959,0.536082474226804,0.587628865979381,0.309278350515464,0.536082474226804,0.170212765957447,0.51063829787234,0.808510638297872,0.170212765957447,0.276595744680851,0.170212765957447,0.893617021276596,0.6,0,34,0,0,0,33,1,0,1,0,0,0,1
"1580",0,0,0.975305937871396,0.869764131163083,0.818909003456878,1.28148167416383,1.32746028302686,1.39712484246755,1.21982853955204,0.655541292220796,0.692768506598203,0.666238767650834,0.833547282875481,0.747967479640565,0.691484809550706,0.632434745365854,0.973625552730822,0.975473009385881,0.97317172138752,0.971733918093425,0.976621644637758,0.974934836680844,0.976143716037929,0.279262672831651,0.142857142860303,0.5078341013462,0.371428571529691,0.163133640565024,0.2617511520193,0.159447004612678,0.0824742268041237,0.0206185567010309,0,0.639175257731959,0.536082474226804,0.587628865979381,0.309278350515464,0.361702127659574,0.170212765957447,0.51063829787234,0.808510638297872,0.170212765957447,0.276595744680851,0.170212765957447,0,0.6,0,34,0,0,0,0,1,0,1,0,0,0
"1581",0,0,1.07840948557611,0.975305937871396,0.869764131163083,0.818909003456878,1.28148167416383,1.32746028302686,1.39712484246755,0.649122806983312,0.655541292220796,0.692768506598203,0.666238767650834,0.833547282875481,0.747967479640565,0.691484809550706,0.977702005614661,0.973625552730822,0.975473009385881,0.97317172138752,0.971733918093425,0.976621644637758,0.974934836680844,0.430414746501782,0.279262672831651,0.142857142860303,0.5078341013462,0.371428571529691,0.163133640565024,0.2617511520193,0.268041237113402,0.0824742268041237,0.0206185567010309,0,0.639175257731959,0.536082474226804,0.587628865979381,0.468085106382979,0.361702127659574,0.170212765957447,0.51063829787234,0.808510638297872,0.170212765957447,0.276595744680851,0,0,0.6,0,34,0,0,0,0,1,0,1,0,0
"1582",0,0,1.12194983459956,1.07840948557611,0.975305937871396,0.869764131163083,0.818909003456878,1.28148167416383,1.32746028302686,0.692340607650834,0.649122806983312,0.655541292220796,0.692768506598203,0.666238767650834,0.833547282875481,0.747967479640565,0.980706129619143,0.977702005614661,0.973625552730822,0.975473009385881,0.97317172138752,0.971733918093425,0.976621644637758,0.176036866365053,0.430414746501782,0.279262672831651,0.142857142860303,0.5078341013462,0.371428571529691,0.163133640565024,0.216494845360825,0.268041237113402,0.0824742268041237,0.0206185567010309,0,0.639175257731959,0.536082474226804,0.170212765957447,0.468085106382979,0.361702127659574,0.170212765957447,0.51063829787234,0.808510638297872,0.170212765957447,0,0,0,0.6,0,34,0,0,0,0,1,0,1,0
"1583",7,1,1.29645955460241,1.12194983459956,1.07840948557611,0.975305937871396,0.869764131163083,0.818909003456878,1.28148167416383,0.705605477073171,0.692340607650834,0.649122806983312,0.655541292220796,0.692768506598203,0.666238767650834,0.833547282875481,0.976175845392002,0.980706129619143,0.977702005614661,0.973625552730822,0.975473009385881,0.97317172138752,0.971733918093425,0.240552995409442,0.176036866365053,0.430414746501782,0.279262672831651,0.142857142860303,0.5078341013462,0.371428571529691,0.515463917525773,0.216494845360825,0.268041237113402,0.0824742268041237,0.0206185567010309,0,0.639175257731959,0.425531914893617,0.170212765957447,0.468085106382979,0.361702127659574,0.170212765957447,0.51063829787234,0.808510638297872,0,0,0,0,0.6,0,34,0,0,0,0,1,0,1
"1584",1,1,1.14911901256407,1.29645955460241,1.12194983459956,1.07840948557611,0.975305937871396,0.869764131163083,0.818909003456878,0.808729139922978,0.705605477073171,0.692340607650834,0.649122806983312,0.655541292220796,0.692768506598203,0.666238767650834,0.968962733592781,0.976175845392002,0.980706129619143,0.977702005614661,0.973625552730822,0.975473009385881,0.97317172138752,0.256221198101841,0.240552995409442,0.176036866365053,0.430414746501782,0.279262672831651,0.142857142860303,0.5078341013462,0.412371134020619,0.515463917525773,0.216494845360825,0.268041237113402,0.0824742268041237,0.0206185567010309,0,0.404255319148936,0.425531914893617,0.170212765957447,0.468085106382979,0.361702127659574,0.170212765957447,0.51063829787234,7,0,0,0,0,0.6,0,1,0,0,0,0,1,0
"1585",0,0,1.16549018362301,1.14911901256407,1.29645955460241,1.12194983459956,1.07840948557611,0.975305937871396,0.869764131163083,0.689773213555841,0.808729139922978,0.705605477073171,0.692340607650834,0.649122806983312,0.655541292220796,0.692768506598203,0.971392539971324,0.968962733592781,0.976175845392002,0.980706129619143,0.977702005614661,0.973625552730822,0.975473009385881,0.354838709777315,0.256221198101841,0.240552995409442,0.176036866365053,0.430414746501782,0.279262672831651,0.142857142860303,0.422680412371134,0.412371134020619,0.515463917525773,0.216494845360825,0.268041237113402,0.0824742268041237,0.0206185567010309,0.404255319148936,0.404255319148936,0.425531914893617,0.170212765957447,0.468085106382979,0.361702127659574,0.170212765957447,1,7,0,0,0,0,0.6,1,1,0,0,0,0,1
"1586",7.2,1,1.19892917188703,1.16549018362301,1.14911901256407,1.29645955460241,1.12194983459956,1.07840948557611,0.975305937871396,0.697047496790757,0.689773213555841,0.808729139922978,0.705605477073171,0.692340607650834,0.649122806983312,0.655541292220796,0.973513098545731,0.971392539971324,0.968962733592781,0.976175845392002,0.980706129619143,0.977702005614661,0.973625552730822,0.289400921606592,0.354838709777315,0.256221198101841,0.240552995409442,0.176036866365053,0.430414746501782,0.279262672831651,0.350515463917526,0.422680412371134,0.412371134020619,0.515463917525773,0.216494845360825,0.268041237113402,0.0824742268041237,0.297872340425532,0.404255319148936,0.404255319148936,0.425531914893617,0.170212765957447,0.468085106382979,0.361702127659574,0,1,7,0,0,0,0,0,1,1,0,0,0,0
"1587",0,0,1.11498337898988,1.19892917188703,1.16549018362301,1.14911901256407,1.29645955460241,1.12194983459956,1.07840948557611,0.823277706495507,0.697047496790757,0.689773213555841,0.808729139922978,0.705605477073171,0.692340607650834,0.649122806983312,0.969842283456029,0.973513098545731,0.971392539971324,0.968962733592781,0.976175845392002,0.980706129619143,0.977702005614661,0.243317972368171,0.289400921606592,0.354838709777315,0.256221198101841,0.240552995409442,0.176036866365053,0.430414746501782,0.360824742268041,0.350515463917526,0.422680412371134,0.412371134020619,0.515463917525773,0.216494845360825,0.268041237113402,0.297872340425532,0.297872340425532,0.404255319148936,0.404255319148936,0.425531914893617,0.170212765957447,0.468085106382979,7.2,0,1,7,0,0,0,1,0,1,1,0,0,0
"1588",0,0,0.965204577111965,1.11498337898988,1.19892917188703,1.16549018362301,1.14911901256407,1.29645955460241,1.12194983459956,0.585793752708601,0.823277706495507,0.697047496790757,0.689773213555841,0.808729139922978,0.705605477073171,0.692340607650834,0.974987047724617,0.969842283456029,0.973513098545731,0.971392539971324,0.968962733592781,0.976175845392002,0.980706129619143,0.318894009313835,0.243317972368171,0.289400921606592,0.354838709777315,0.256221198101841,0.240552995409442,0.176036866365053,0.0927835051546392,0.360824742268041,0.350515463917526,0.422680412371134,0.412371134020619,0.515463917525773,0.216494845360825,0.361702127659574,0.297872340425532,0.297872340425532,0.404255319148936,0.404255319148936,0.425531914893617,0.170212765957447,0,7.2,0,1,7,0,0,0,1,0,1,1,0,0
"1589",16.6,1,1.07283632058678,0.965204577111965,1.11498337898988,1.19892917188703,1.16549018362301,1.14911901256407,1.29645955460241,0.647839109935815,0.585793752708601,0.823277706495507,0.697047496790757,0.689773213555841,0.808729139922978,0.705605477073171,0.974766155885152,0.974987047724617,0.969842283456029,0.973513098545731,0.971392539971324,0.968962733592781,0.976175845392002,0.270046082895487,0.318894009313835,0.243317972368171,0.289400921606592,0.354838709777315,0.256221198101841,0.240552995409442,0.206185567010309,0.0927835051546392,0.360824742268041,0.350515463917526,0.422680412371134,0.412371134020619,0.515463917525773,0.319148936170213,0.361702127659574,0.297872340425532,0.297872340425532,0.404255319148936,0.404255319148936,0.425531914893617,0,0,7.2,0,1,7,0,0,0,1,0,1,1,0
"1590",0,0,1.00177847052574,1.07283632058678,0.965204577111965,1.11498337898988,1.19892917188703,1.16549018362301,1.14911901256407,0.873341891347882,0.647839109935815,0.585793752708601,0.823277706495507,0.697047496790757,0.689773213555841,0.808729139922978,0.967324120148921,0.974766155885152,0.974987047724617,0.969842283456029,0.973513098545731,0.971392539971324,0.968962733592781,0.346543778901128,0.270046082895487,0.318894009313835,0.243317972368171,0.289400921606592,0.354838709777315,0.256221198101841,0.144329896907217,0.206185567010309,0.0927835051546392,0.360824742268041,0.350515463917526,0.422680412371134,0.412371134020619,0.319148936170213,0.319148936170213,0.361702127659574,0.297872340425532,0.297872340425532,0.404255319148936,0.404255319148936,16.6,0,0,7.2,0,1,7,1,0,0,1,0,1,1
"1591",0,0,1.21982853955204,1.00177847052574,1.07283632058678,0.965204577111965,1.11498337898988,1.19892917188703,1.16549018362301,0.802738553735558,0.873341891347882,0.647839109935815,0.585793752708601,0.823277706495507,0.697047496790757,0.689773213555841,0.966436538188127,0.967324120148921,0.974766155885152,0.974987047724617,0.969842283456029,0.973513098545731,0.971392539971324,0.39999999995576,0.346543778901128,0.270046082895487,0.318894009313835,0.243317972368171,0.289400921606592,0.354838709777315,0.43298969072165,0.144329896907217,0.206185567010309,0.0927835051546392,0.360824742268041,0.350515463917526,0.422680412371134,0.446808510638298,0.319148936170213,0.319148936170213,0.361702127659574,0.297872340425532,0.297872340425532,0.404255319148936,0,16.6,0,0,7.2,0,1,0,1,0,0,1,0,1
"1592",0,0,1.19196271627735,1.21982853955204,1.00177847052574,1.07283632058678,0.965204577111965,1.11498337898988,1.19892917188703,0.735130509165597,0.802738553735558,0.873341891347882,0.647839109935815,0.585793752708601,0.823277706495507,0.697047496790757,0.97330425629842,0.966436538188127,0.967324120148921,0.974766155885152,0.974987047724617,0.969842283456029,0.973513098545731,0.447926267314133,0.39999999995576,0.346543778901128,0.270046082895487,0.318894009313835,0.243317972368171,0.289400921606592,0.402061855670103,0.43298969072165,0.144329896907217,0.206185567010309,0.0927835051546392,0.360824742268041,0.350515463917526,0.425531914893617,0.446808510638298,0.319148936170213,0.319148936170213,0.361702127659574,0.297872340425532,0.297872340425532,0,0,16.6,0,0,7.2,0,0,0,1,0,0,1,0
"1593",10,1,1.34487642330502,1.19196271627735,1.21982853955204,1.00177847052574,1.07283632058678,0.965204577111965,1.11498337898988,0.748823277740693,0.735130509165597,0.802738553735558,0.873341891347882,0.647839109935815,0.585793752708601,0.823277706495507,0.975870614118583,0.97330425629842,0.966436538188127,0.967324120148921,0.974766155885152,0.974987047724617,0.969842283456029,0.36682027645101,0.447926267314133,0.39999999995576,0.346543778901128,0.270046082895487,0.318894009313835,0.243317972368171,0.54639175257732,0.402061855670103,0.43298969072165,0.144329896907217,0.206185567010309,0.0927835051546392,0.360824742268041,0.340425531914894,0.425531914893617,0.446808510638298,0.319148936170213,0.319148936170213,0.361702127659574,0.297872340425532,0,0,0,16.6,0,0,7.2,0,0,0,1,0,0,1
"1594",0,0,1.24386281236681,1.34487642330502,1.19196271627735,1.21982853955204,1.00177847052574,1.07283632058678,0.965204577111965,0.864783910962773,0.748823277740693,0.735130509165597,0.802738553735558,0.873341891347882,0.647839109935815,0.585793752708601,0.966131305950818,0.975870614118583,0.97330425629842,0.966436538188127,0.967324120148921,0.974766155885152,0.974987047724617,0.452534562171615,0.36682027645101,0.447926267314133,0.39999999995576,0.346543778901128,0.270046082895487,0.318894009313835,0.577319587628866,0.54639175257732,0.402061855670103,0.43298969072165,0.144329896907217,0.206185567010309,0.0927835051546392,0.851063829787234,0.340425531914894,0.425531914893617,0.446808510638298,0.319148936170213,0.319148936170213,0.361702127659574,10,0,0,0,16.6,0,0,1,0,0,0,1,0,0
"1595",0,0,0.989238849926729,1.24386281236681,1.34487642330502,1.19196271627735,1.21982853955204,1.00177847052574,1.07283632058678,0.734274711168164,0.864783910962773,0.748823277740693,0.735130509165597,0.802738553735558,0.873341891347882,0.647839109935815,0.965340113016133,0.966131305950818,0.975870614118583,0.97330425629842,0.966436538188127,0.967324120148921,0.974766155885152,0.581566820393111,0.452534562171615,0.36682027645101,0.447926267314133,0.39999999995576,0.346543778901128,0.270046082895487,0.0309278350515464,0.577319587628866,0.54639175257732,0.402061855670103,0.43298969072165,0.144329896907217,0.206185567010309,0.553191489361702,0.851063829787234,0.340425531914894,0.425531914893617,0.446808510638298,0.319148936170213,0.319148936170213,0,10,0,0,0,16.6,0,0,1,0,0,0,1,0
"1596",0,0,0.770143812517173,0.989238849926729,1.24386281236681,1.34487642330502,1.19196271627735,1.21982853955204,1.00177847052574,0.71416345745828,0.734274711168164,0.864783910962773,0.748823277740693,0.735130509165597,0.802738553735558,0.873341891347882,0.972476916515055,0.965340113016133,0.966131305950818,0.975870614118583,0.97330425629842,0.966436538188127,0.967324120148921,0.303225806400238,0.581566820393111,0.452534562171615,0.36682027645101,0.447926267314133,0.39999999995576,0.346543778901128,0,0.0309278350515464,0.577319587628866,0.54639175257732,0.402061855670103,0.43298969072165,0.144329896907217,0.382978723404255,0.553191489361702,0.851063829787234,0.340425531914894,0.425531914893617,0.446808510638298,0.319148936170213,0,0,10,0,0,0,16.6,0,0,1,0,0,0,1
"1597",0,0,0.742626311479582,0.770143812517173,0.989238849926729,1.24386281236681,1.34487642330502,1.19196271627735,1.21982853955204,0.661531878510911,0.71416345745828,0.734274711168164,0.864783910962773,0.748823277740693,0.735130509165597,0.802738553735558,0.978694008699109,0.972476916515055,0.965340113016133,0.966131305950818,0.975870614118583,0.97330425629842,0.966436538188127,0.244239631428147,0.303225806400238,0.581566820393111,0.452534562171615,0.36682027645101,0.447926267314133,0.39999999995576,0,0,0.0309278350515464,0.577319587628866,0.54639175257732,0.402061855670103,0.43298969072165,0.319148936170213,0.382978723404255,0.553191489361702,0.851063829787234,0.340425531914894,0.425531914893617,0.446808510638298,0,0,0,10,0,0,0,0,0,0,1,0,0,0
"1598",0,0,0.738794761019655,0.742626311479582,0.770143812517173,0.989238849926729,1.24386281236681,1.34487642330502,1.19196271627735,0.619597774890886,0.661531878510911,0.71416345745828,0.734274711168164,0.864783910962773,0.748823277740693,0.735130509165597,0.98332068195236,0.978694008699109,0.972476916515055,0.965340113016133,0.966131305950818,0.975870614118583,0.97330425629842,0.127188940101544,0.244239631428147,0.303225806400238,0.581566820393111,0.452534562171615,0.36682027645101,0.447926267314133,0,0,0,0.0309278350515464,0.577319587628866,0.54639175257732,0.402061855670103,0.191489361702128,0.319148936170213,0.382978723404255,0.553191489361702,0.851063829787234,0.340425531914894,0.425531914893617,0,0,0,0,10,0,0,0,0,0,0,1,0,0
"1599",0,0,0.788256597269535,0.738794761019655,0.742626311479582,0.770143812517173,0.989238849926729,1.24386281236681,1.34487642330502,0.634574240513479,0.619597774890886,0.661531878510911,0.71416345745828,0.734274711168164,0.864783910962773,0.748823277740693,0.985107895466101,0.98332068195236,0.978694008699109,0.972476916515055,0.965340113016133,0.966131305950818,0.975870614118583,0.155760368682452,0.127188940101544,0.244239631428147,0.303225806400238,0.581566820393111,0.452534562171615,0.36682027645101,0,0,0,0,0.0309278350515464,0.577319587628866,0.54639175257732,0.148936170212766,0.191489361702128,0.319148936170213,0.382978723404255,0.553191489361702,0.851063829787234,0.340425531914894,0,0,0,0,0,10,0,0,0,0,0,0,1,0
"1600",0,0,0.866629226013331,0.788256597269535,0.738794761019655,0.742626311479582,0.770143812517173,0.989238849926729,1.24386281236681,0.647839109935815,0.634574240513479,0.619597774890886,0.661531878510911,0.71416345745828,0.734274711168164,0.864783910962773,0.984983392652746,0.985107895466101,0.98332068195236,0.978694008699109,0.972476916515055,0.965340113016133,0.966131305950818,0.213824884815766,0.155760368682452,0.127188940101544,0.244239631428147,0.303225806400238,0.581566820393111,0.452534562171615,0,0,0,0,0,0.0309278350515464,0.577319587628866,0.25531914893617,0.148936170212766,0.191489361702128,0.319148936170213,0.382978723404255,0.553191489361702,0.851063829787234,0,0,0,0,0,0,10,0,0,0,0,0,0,1
"1601",0,0,0.99934021068616,0.866629226013331,0.788256597269535,0.738794761019655,0.742626311479582,0.770143812517173,0.989238849926729,0.612751390706033,0.647839109935815,0.634574240513479,0.619597774890886,0.661531878510911,0.71416345745828,0.734274711168164,0.981674036410955,0.984983392652746,0.985107895466101,0.98332068195236,0.978694008699109,0.972476916515055,0.965340113016133,0.226728110615796,0.213824884815766,0.155760368682452,0.127188940101544,0.244239631428147,0.303225806400238,0.581566820393111,0.185567010309278,0,0,0,0,0,0.0309278350515464,0.234042553191489,0.25531914893617,0.148936170212766,0.191489361702128,0.319148936170213,0.382978723404255,0.553191489361702,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1602",0.6,1,0.920270936632188,0.99934021068616,0.866629226013331,0.788256597269535,0.738794761019655,0.742626311479582,0.770143812517173,0.647411210988447,0.612751390706033,0.647839109935815,0.634574240513479,0.619597774890886,0.661531878510911,0.71416345745828,0.973480969191657,0.981674036410955,0.984983392652746,0.985107895466101,0.98332068195236,0.978694008699109,0.972476916515055,0.250691244184383,0.226728110615796,0.213824884815766,0.155760368682452,0.127188940101544,0.244239631428147,0.303225806400238,0,0.185567010309278,0,0,0,0,0,0.276595744680851,0.234042553191489,0.25531914893617,0.148936170212766,0.191489361702128,0.319148936170213,0.382978723404255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1603",0,0,0.67957988541147,0.920270936632188,0.99934021068616,0.866629226013331,0.788256597269535,0.738794761019655,0.742626311479582,0.670089858793325,0.647411210988447,0.612751390706033,0.647839109935815,0.634574240513479,0.619597774890886,0.661531878510911,0.972673711097991,0.973480969191657,0.981674036410955,0.984983392652746,0.985107895466101,0.98332068195236,0.978694008699109,0.434101382520487,0.250691244184383,0.226728110615796,0.213824884815766,0.155760368682452,0.127188940101544,0.244239631428147,0,0,0.185567010309278,0,0,0,0,0.404255319148936,0.276595744680851,0.234042553191489,0.25531914893617,0.148936170212766,0.191489361702128,0.319148936170213,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0
"1604",0,0,0.38629209279112,0.67957988541147,0.920270936632188,0.99934021068616,0.866629226013331,0.788256597269535,0.738794761019655,0.599058622130937,0.670089858793325,0.647411210988447,0.612751390706033,0.647839109935815,0.634574240513479,0.619597774890886,0.978039367206044,0.972673711097991,0.973480969191657,0.981674036410955,0.984983392652746,0.985107895466101,0.98332068195236,0.433179723460511,0.434101382520487,0.250691244184383,0.226728110615796,0.213824884815766,0.155760368682452,0.127188940101544,0,0,0,0.185567010309278,0,0,0,0.48936170212766,0.404255319148936,0.276595744680851,0.234042553191489,0.25531914893617,0.148936170212766,0.191489361702128,0,0.6,0,0,0,0,0,0,1,0,0,0,0,0
"1605",25,1,0.556621939260971,0.38629209279112,0.67957988541147,0.920270936632188,0.99934021068616,0.866629226013331,0.788256597269535,0.615746683748395,0.599058622130937,0.670089858793325,0.647411210988447,0.612751390706033,0.647839109935815,0.634574240513479,0.980975215971661,0.978039367206044,0.972673711097991,0.973480969191657,0.981674036410955,0.984983392652746,0.985107895466101,0.183410138269745,0.433179723460511,0.434101382520487,0.250691244184383,0.226728110615796,0.213824884815766,0.155760368682452,0,0,0,0,0.185567010309278,0,0,0.191489361702128,0.48936170212766,0.404255319148936,0.276595744680851,0.234042553191489,0.25531914893617,0.148936170212766,0,0,0.6,0,0,0,0,0,0,1,0,0,0,0
"1606",2.4,1,0.453518392392235,0.556621939260971,0.38629209279112,0.67957988541147,0.920270936632188,0.99934021068616,0.866629226013331,0.897304236200257,0.615746683748395,0.599058622130937,0.670089858793325,0.647411210988447,0.612751390706033,0.647839109935815,0.971758015349952,0.980975215971661,0.978039367206044,0.972673711097991,0.973480969191657,0.981674036410955,0.984983392652746,0.33824884802494,0.183410138269745,0.433179723460511,0.434101382520487,0.250691244184383,0.226728110615796,0.213824884815766,0,0,0,0,0,0.185567010309278,0,0.382978723404255,0.191489361702128,0.48936170212766,0.404255319148936,0.276595744680851,0.234042553191489,0.25531914893617,25,0,0,0.6,0,0,0,1,0,0,1,0,0,0
"1607",0.8,1,0.86523593539298,0.453518392392235,0.556621939260971,0.38629209279112,0.67957988541147,0.920270936632188,0.99934021068616,0.829268292682927,0.897304236200257,0.615746683748395,0.599058622130937,0.670089858793325,0.647411210988447,0.612751390706033,0.964540887020013,0.971758015349952,0.980975215971661,0.978039367206044,0.972673711097991,0.973480969191657,0.981674036410955,0.399078341116983,0.33824884802494,0.183410138269745,0.433179723460511,0.434101382520487,0.250691244184383,0.226728110615796,0.0309278350515464,0,0,0,0,0,0.185567010309278,0.468085106382979,0.382978723404255,0.191489361702128,0.48936170212766,0.404255319148936,0.276595744680851,0.234042553191489,2.4,25,0,0,0.6,0,0,1,1,0,0,1,0,0
"1608",1,1,0.922360873398689,0.86523593539298,0.453518392392235,0.556621939260971,0.38629209279112,0.67957988541147,0.920270936632188,0.843388960205392,0.829268292682927,0.897304236200257,0.615746683748395,0.599058622130937,0.670089858793325,0.647411210988447,0.964239671313421,0.964540887020013,0.971758015349952,0.980975215971661,0.978039367206044,0.972673711097991,0.973480969191657,0.299539170602731,0.399078341116983,0.33824884802494,0.183410138269745,0.433179723460511,0.434101382520487,0.250691244184383,0,0.0309278350515464,0,0,0,0,0,0.276595744680851,0.468085106382979,0.382978723404255,0.191489361702128,0.48936170212766,0.404255319148936,0.276595744680851,0.8,2.4,25,0,0,0.6,0,1,1,1,0,0,1,0
"1609",17.6,1,0.730086690880575,0.922360873398689,0.86523593539298,0.453518392392235,0.556621939260971,0.38629209279112,0.67957988541147,0.899443731245186,0.843388960205392,0.829268292682927,0.897304236200257,0.615746683748395,0.599058622130937,0.670089858793325,0.971227875706351,0.964239671313421,0.964540887020013,0.971758015349952,0.980975215971661,0.978039367206044,0.972673711097991,0.18709677419997,0.299539170602731,0.399078341116983,0.33824884802494,0.183410138269745,0.433179723460511,0.434101382520487,0,0,0.0309278350515464,0,0,0,0,0.170212765957447,0.276595744680851,0.468085106382979,0.382978723404255,0.191489361702128,0.48936170212766,0.404255319148936,1,0.8,2.4,25,0,0,0.6,1,1,1,1,0,0,1
